,client,site,date,accuracy cameras. m,Number of images,Flying altitude,Ground resolution,Coverage area,Tie points,Projections,Camera Model,Resolution,Pixel Size,Total (cm),Matching time,Alignment time,X error (cm),Y error (cm),Z error (cm),XY error (cm),Total (cm).1,Resolution.1,Point density,Coordinate system,RMS reprojection error,Max reprojection error,Mean key point size,Effective overlap,Accuracy,Optimization time,Depth maps generation time,Dense cloud generation time,control photoscan,accuracy cameras,camera model,resolution,number of photos,"Average camera location error, cm","fact accuracy in photoscans,cm",image overlap,fractional dem-diff,fractional dd colours,volume control,monitoring area,result
346,fivepoint,mission-village,2019-06-11,10.0,2128.0,207.0,6.05,6.152,6000578.0,30684819.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,408.8,2096.0,2889.0,2.9,2.9,1.2,4.1,4.3,21.6,21.42,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.162286 (1.20823 pix),4.48301 (66.0081 pix),6.97252,5.95526,Medium,343.0,5280.0,3600.0,good,10.0,E90 (8.29 mm),5472 x 3648,2128.0,409.0,4.3,good overlapping,good,white,TRUE,False,good
347,independent-construction,river-islands,2019-06-13,10.0,952.0,150.0,6.17,1.72,3637629.0,11863654.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,601.3,2364.0,1967.0,2.5,2.6,2.1,3.6,4.2,20.9,22.82,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.205817 (0.92314 pix),6.43978 (40.9444 pix),4.12349,3.79024,High,413.0,925.0,965.0,good,10.0,FC350 (3.61 mm),4000 x 3000,952.0,601.0,4.2,good overlapping,bad,blue,FALSE,False,good
351,fivepoint,mission-village,2019-06-17,10.0,2125.0,198.0,5.76,6.042,5640103.0,31389083.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,430.4,2222.0,2579.0,3.4,3.4,1.4,4.8,5.0,20.6,23.72,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.162 (1.15811 pix),2.72197 (64.61 pix),6.96231,6.32363,Medium,627.0,5100.0,3474.0,good,10.0,E90 (8.29 mm),5472 x 3648,2125.0,430.0,5.0,good overlapping,good,white,TRUE,False,good
353,engeo,treasure-island,2019-06-17,10.0,1172.0,103.0,2.82,0.6832,4414399.0,14559284.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,2004.7,4740.0,825.0,4.7,3.9,2.2,6.1,6.5,10.4,92.72,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.15725 (0.809322 pix),2.78307 (42.9999 pix),4.61321,3.62932,High,80.0,1897.0,2608.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1172.0,2005.0,6.5,good overlapping,good,white,TRUE,False,acceptable
354,stice,freeway-business-center,2019-06-17,10.0,527.0,70.3,1.87,0.1812,1927474.0,10093091.0,FC6310S (8.8 mm),4864 x 3648,2.61 x 2.61 um,222.7,2660.0,430.0,0.8,0.7,1.4,1.1,1.7,6.93,2082.0,NAD83 / California zone 6 (ftUS) (EPSG::2230),0.18168 (0.685682 pix),0.69407 (31.3234 pix),3.80021,5.39186,High,96.0,751.0,541.0,normal,10.0,FC6310S (8.8 mm),4864 x 3648,527.0,223.0,1.7,good overlapping,normal,red,TRUE,False,acceptable
355,sukut-construction,1307-altamont-landfill,2019-06-17,0.05,1572.0,215.0,5.91,2.642,5592207.0,26176040.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,23.0,12420.0,1973.0,3.2,3.6,2.4,4.8,5.4,21.2,22.12,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.167894 (0.784108 pix),1.83284 (43.8715 pix),4.06902,5.40382,High,399.0,5400.0,3108.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,1572.0,23.0,5.4,good overlapping,normal,blue,TRUE,False,good
349,fivepoint,mission-village,2019-06-17,10.0,2125.0,198.0,5.76,6.042,5640103.0,31389083.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,430.4,2222.0,2579.0,3.4,3.4,1.4,4.8,5.0,20.6,23.72,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.162 (1.15811 pix),2.72197 (64.61 pix),6.96231,6.32363,Medium,627.0,5100.0,3474.0,good,10.0,E90 (8.29 mm),5472 x 3648,2125.0,430.0,5.0,good overlapping,good,white,TRUE,False,good
356,stice,mvlc-b1,2019-06-17,10.0,1191.0,71.2,1.92,0.3442,4809607.0,19941328.0,FC6310S (8.8 mm),4864 x 3648,2.61 x 2.61 um,141.1,4500.0,1230.0,3.1,2.1,2.8,3.7,4.6,7.01,2032.0,NAD83 / California zone 6 (ftUS) (EPSG::2230),0.17733 (0.827387 pix),1.26865 (44.6778 pix),4.57288,4.29245,High,374.0,1714.0,1156.0,good,10.0,FC6310S (8.8 mm),4864 x 3648,1191.0,141.0,4.6,good overlapping,normal,red,TRUE,False,acceptable
357,independent-construction,river-islands,2019-06-20,10.0,1675.0,151.0,6.36,3.672,5780522.0,25247878.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,590.8,4980.0,3360.0,4.1,6.9,2.0,8.0,8.2,21.7,21.22,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.204401 (0.80298 pix),4.75839 (48.0292 pix),3.73117,4.96604,High,2245.0,1944.0,1712.0,normal,10.0,FC350 (3.61 mm),4000 x 3000,1675.0,591.0,8.2,good overlapping,normal,blue,TRUE,False,acceptable
358,independent-construction,sierra-vista,2019-06-20,10.0,1112.0,123.0,2.86,1.062,4293989.0,21539574.0,FC6520 (15 mm),5280 x 3956,3.28 x 3.28 um,1058.2,16080.0,2503.0,5.4,5.6,1.9,7.8,8.0,10.7,87.92,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.213273 (0.85229 pix),1.56154 (36.8744 pix),4.04318,5.20237,High,263.0,1850.0,1172.0,good,10.0,FC6520 (15 mm),5280 x 3956,1112.0,1058.0,8.0,good overlapping,normal,blue,TRUE,False,good
369,engeo,treasure-island,2019-06-23,10.0,1179.0,107.0,2.91,0.7092,4490664.0,15549350.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,1936.9,5160.0,1100.0,4.1,3.5,2.5,5.4,6.0,10.8,85.22,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.162265 (0.829011 pix),5.76785 (50.4017 pix),4.58926,3.81263,High,87.0,2139.0,3050.0,normal,10.0,FC6310 (8.8 mm),4864 x 3648,1179.0,1937.0,6.0,good overlapping,good,blue,TRUE,False,acceptable
365,lennar,innovation-village,2019-06-23,0.05,366.0,127.0,3.55,0.4332,1804684.0,6087030.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,8.7,1548.0,357.0,5.5,4.4,5.1,7.0,8.7,12.7,62.22,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.142605 (0.730831 pix),0.568689 (37.0274 pix),4.45629,3.54991,High,13.0,557.0,258.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,366.0,9.0,8.7,good overlapping,good,white,TRUE,False,acceptable
366,lennar,gateway,2019-06-23,0.05,310.0,135.0,3.7,0.3672,1237685.0,5542032.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,12.0,1936.0,337.0,2.8,2.2,0.7,3.6,3.7,13.2,57.42,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.144004 (0.627799 pix),2.34676 (29.6504 pix),3.92278,4.81225,High,44.0,659.0,290.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,310.0,12.0,3.7,good overlapping,good,white,TRUE,False,good
367,fivepoint,mission-village,2019-06-24,10.0,2139.0,210.0,5.95,6.222,6385879.0,30245579.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,529.0,2000.0,2735.0,2.6,2.9,0.9,3.9,4.0,21.3,222.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.167793 (1.24873 pix),3.74879 (65.2942 pix),7.10319,5.44742,Medium,212.0,5160.0,3504.0,good,10.0,E90 (8.29 mm),5472 x 3648,2139.0,529.0,4.0,good overlapping,good,white,TRUE,False,good
368,independent-construction,los-cerros,2019-06-25,0.05,499.0,110.0,3.15,0.7112,2791541.0,7565649.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,4.9,2300.0,460.0,0.6,0.5,0.8,0.8,1.1,11.4,77.22,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.106572 (0.576008 pix),0.574386 (35.2885 pix),4.35562,2.8112,High,67.0,397.0,339.0,normal,0.05,FC6310R (8.8 mm),5472 x 3648,499.0,5.0,1.1,problematic overlap,normal,red,TRUE,False,good
374,lennar,polo-ranch,2019-06-30,0.05,151.0,127.0,3.55,0.1392,681336.0,2002742.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,4.8,761.0,90.0,1.2,1.2,0.1,1.7,1.7,12.3,66.22,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.117765 (0.594744 pix),0.635389 (35.1135 pix),4.23783,3.11014,High,21.0,170.0,76.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,151.0,5.0,1.7,good overlapping,good,red,FALSE,False,bad
373,independent-construction,los-cerros,2019-06-30,0.05,518.0,144.0,3.94,0.7732,2657796.0,8131538.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.9,3061.0,558.0,0.7,0.8,0.9,1.0,1.3,14.3,48.72,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.123373 (0.752685 pix),1.25906 (35.1695 pix),4.877,3.28148,High,61.0,784.0,541.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,518.0,6.0,1.3,good overlapping,good,blue,TRUE,False,good
371,independent-construction,federico,2019-06-30,0.05,406.0,136.0,3.78,0.5742,1545543.0,7376132.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,10.8,2754.0,502.0,0.4,0.6,0.8,0.8,1.1,13.5,552.0,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.15167 (0.697822 pix),0.817695 (35.1795 pix),4.22462,5.09208,High,101.0,922.0,389.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,406.0,11.0,1.1,good overlapping,good,red,TRUE,False,good
377,independent-construction,sierra-vista,2019-06-30,10.0,824.0,132.0,3.74,1.182,3323889.0,14368164.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,12.2,4980.0,1351.0,2.5,2.0,1.2,3.2,3.4,13.3,56.82,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.145138 (0.681043 pix),1.65698 (44.6118 pix),4.04827,4.6449,High,360.0,1579.0,744.0,normal,10.0,FC6310R (8.8 mm),5472 x 3648,824.0,12.0,3.4,good overlapping,normal,red,TRUE,False,good
379,fivepoint,mission-village,2019-07-01,10.0,2143.0,214.0,6.12,6.212,6217979.0,30377557.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,637.2,2083.0,2778.0,2.5,3.0,1.5,3.9,4.2,21.9,20.82,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.174257 (1.28789 pix),2.83854 (62.6261 pix),7.08832,5.66055,Medium,214.0,5580.0,4020.0,normal,10.0,E90 (8.29 mm),5472 x 3648,2143.0,637.0,4.2,good overlapping,normal,white,TRUE,False,acceptable
378,engeo,treasure-island,2019-07-01,10.0,1187.0,106.0,2.9,0.712,4644369.0,16058310.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,1928.4,5520.0,841.0,4.4,3.7,2.7,5.7,6.3,10.8,86.22,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.160411 (0.806837 pix),5.65949 (45.9777 pix),4.48994,3.8048,High,160.0,2130.0,3124.0,normal,10.0,FC6310 (8.8 mm),4864 x 3648,1187.0,1928.0,6.3,problematic overlap,normal,red,TRUE,False,acceptable
380,independent-construction,gilbert-property-phase-1,2019-07-02,10.0,539.0,140.0,5.84,0.3342,1038485.0,7188934.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,479.2,2410.0,1111.0,4.5,4.9,2.9,6.7,7.2,20.1,24.72,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.234345 (0.917456 pix),3.52686 (35.2358 pix),3.82649,7.98418,High,119.0,954.0,677.0,good,10.0,FC350 (3.61 mm),4000 x 3000,539.0,479.0,7.2,good overlapping,good,white,FALSE,False,bad
381,independent-construction,wildflower,2019-07-02,10.0,140.0,138.0,5.86,0.09832,341387.0,1581246.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,214.0,551.0,234.0,2.3,3.1,1.3,3.9,4.1,20.3,24.22,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.285916 (1.20954 pix),4.95407 (42.8548 pix),4.28365,6.02746,High,19.0,221.0,110.0,good,10.0,FC350 (3.61 mm),4000 x 3000,140.0,214.0,4.1,good overlapping,good,blue,TRUE,True,good
383,independent-construction,sierra-vista,2019-07-05,10.0,757.0,131.0,3.77,1.182,3661345.0,14145908.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,110.3,4800.0,1239.0,2.4,1.9,1.3,3.1,3.3,13.3,56.62,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.146342 (0.698443 pix),0.613887 (29.9508 pix),4.27017,4.10114,High,218.0,1460.0,726.0,good,10.0,FC6310R (8.8 mm),5472 x 3648,757.0,110.0,3.3,good overlapping,good,blue,TRUE,True,good
385,independent-construction,los-cerros,2019-07-05,0.05,541.0,142.0,3.87,0.7652,2778793.0,9340411.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.4,3406.0,519.0,1.3,0.5,1.3,1.4,1.9,14.1,50.22,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.12391 (0.648964 pix),0.704733 (37.6751 pix),4.09828,3.64185,High,55.0,871.0,634.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,541.0,5.0,1.9,good overlapping,good,red,TRUE,True,good
391,independent-construction,federico,2019-07-05,0.05,415.0,135.0,3.81,0.5842,1531657.0,7575624.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,13.5,2468.0,437.0,0.4,0.6,0.6,7.7,1.0,13.5,54.62,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.148311 (0.650898 pix),0.676802 (38.0797 pix),3.87958,5.31396,High,131.0,937.0,439.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,415.0,14.0,1.0,good overlapping,normal,red,TRUE,True,acceptable
384,independent-construction,creekview,2019-07-05,0.05,950.0,135.0,3.8,1.722,4671501.0,18435715.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,12.5,5460.0,2355.0,2.8,5.8,2.7,6.4,6.9,13.5,54.72,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.146374 (0.690521 pix),1.6867 (43.3575 pix),3.8848,4.1066,High,323.0,1844.0,1162.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,950.0,13.0,6.9,good overlapping,normal,red,TRUE,True,acceptable
382,engeo,treasure-island,2019-07-07,10.0,1171.0,108.0,2.95,0.7392,4495424.0,16808866.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,1936.2,5460.0,814.0,3.9,3.0,1.9,4.9,5.3,11.0,82.82,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.164422 (0.803601 pix),3.49199 (47.6186 pix),4.50673,4.10387,High,106.0,2321.0,3197.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1171.0,1936.0,5.3,good overlapping,good,red,TRUE,True,acceptable
386,lennar,gateway,2019-07-07,0.05,307.0,133.0,3.69,0.3782,1205469.0,5334412.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,12.1,1991.0,484.0,2.4,2.6,0.9,3.5,3.6,13.2,57.42,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.147845 (0.732969 pix),1.42921 (45.3136 pix),4.37836,4.77782,High,40.0,609.0,280.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,307.0,12.0,3.6,good overlapping,good,white,TRUE,True,good
392,lennar,innovation-village,2019-07-07,0.05,383.0,129.0,3.53,0.4472,1691664.0,6389632.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,7.3,1976.0,412.0,4.4,3.3,4.7,5.5,7.3,12.7,62.22,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.149515 (0.831972 pix),0.613462 (38.0007 pix),5.01979,3.99499,High,10.0,704.0,297.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,383.0,7.0,7.3,good overlapping,normal,red,TRUE,True,acceptable
393,fivepoint,mission-village,2019-07-08,10.0,2135.0,204.0,5.93,6.242,6456244.0,30636165.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,518.5,1982.0,2694.0,5.6,3.4,3.8,6.6,7.6,21.2,22.32,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.168303 (1.23225 pix),4.03182 (79.4498 pix),7.06978,5.43805,Medium,346.0,5040.0,3720.0,good,10.0,E90 (8.29 mm),5472 x 3648,2135.0,519.0,7.6,good overlapping,good,red,TRUE,True,good
395,stice,freeway-business-center,2019-07-09,10.0,528.0,71.5,1.92,0.1862,2357339.0,10069928.0,FC6310S (8.8 mm),4864 x 3648,2.61 x 2.61 um,228.0,2162.0,484.0,1.2,0.9,1.8,1.5,2.3,7.09,1992.0,NAD83 / California zone 6 (ftUS) (EPSG::2230),0.174099 (0.763394 pix),0.886988 (31.8657 pix),4.16443,4.41341,High,75.0,728.0,528.0,good,10.0,FC6310S (8.8 mm),4864 x 3648,528.0,228.0,2.3,good overlapping,good,red,TRUE,True,good
396,independent-construction,plum-canyon,2019-07-10,10.0,168.0,144.0,6.21,0.1512,397901.0,1769682.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,417.0,721.0,179.0,3.4,5.9,4.5,6.8,8.1,21.5,21.72,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.32185 (1.21536 pix),4.22733 (31.9351 pix),3.99979,6.19582,High,23.0,247.0,133.0,good,10.0,FC350 (3.61 mm),4000 x 3000,168.0,417.0,8.1,good overlapping,normal,blue,TRUE,True,good
406,independent-construction,creekview,2019-07-12,0.05,960.0,135.0,3.8,1.472,3480628.0,14818525.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,13.0,7140.0,2004.0,2.5,4.3,1.3,5.0,5.1,13.5,54.82,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.147312 (0.718242 pix),0.923924 (45.7565 pix),4.05651,4.55809,High,193.0,1912.0,1151.0,normal,0.05,FC6310R (8.8 mm),5472 x 3648,960.0,13.0,5.1,good overlapping,bad,red,TRUE,True,good
398,independent-construction,federico,2019-07-12,0.05,391.0,132.0,3.79,0.5722,1468419.0,6428596.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,11.7,2300.0,699.0,0.3,0.6,0.8,0.7,1.0,13.5,55.12,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.150884 (0.742962 pix),0.804402 (35.4356 pix),4.35397,4.77269,High,65.0,860.0,363.0,normal,0.05,FC6310R (8.8 mm),5472 x 3648,391.0,12.0,1.0,good overlapping,good,blue,TRUE,True,good
399,independent-construction,sierra-vista,2019-07-12,10.0,754.0,133.0,3.72,1.222,3175654.0,13712779.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,129.5,5100.0,1057.0,3.3,2.9,1.4,4.4,4.6,13.3,56.52,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.152874 (0.781039 pix),1.62497 (44.2632 pix),4.43256,4.562,High,186.0,1471.0,657.0,good,10.0,FC6310R (8.8 mm),5472 x 3648,754.0,129.0,4.6,good overlapping,normal,red,TRUE,True,good
397,independent-construction,los-cerros,2019-07-12,0.05,530.0,143.0,3.93,0.7682,2838908.0,8408089.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,7.5,3007.0,542.0,0.7,0.5,0.5,8.3,0.9,14.3,49.22,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.122955 (0.718403 pix),0.623282 (38.7249 pix),4.65994,3.15847,High,61.0,783.0,552.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,530.0,8.0,0.9,good overlapping,normal,blue,TRUE,True,good
401,engeo,treasure-island,2019-07-14,10.0,1169.0,106.0,2.87,0.6972,4206935.0,15300753.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,1895.3,4620.0,842.0,4.2,3.5,2.1,5.4,5.8,10.7,87.92,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.161825 (0.809982 pix),2.84995 (45.0804 pix),4.6541,4.0013,High,134.0,2153.0,2675.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1169.0,1895.0,5.8,good overlapping,normal,red,TRUE,True,acceptable
402,fivepoint,mission-village,2019-07-15,10.0,2131.0,210.0,6.08,6.212,5943148.0,31917187.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,512.4,2091.0,2789.0,2.8,2.9,1.9,4.1,4.5,21.8,212.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.165204 (1.21897 pix),4.61162 (67.7219 pix),6.91018,6.15763,Medium,0.0,0.0,0.0,good,10.0,E90 (8.29 mm),5472 x 3648,2131.0,512.0,4.5,good overlapping,good,white,TRUE,True,good
404,independent-construction,wildflower,2019-07-16,10.0,151.0,135.0,5.82,0.0982,326619.0,1670351.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,414.1,577.0,244.0,3.2,2.7,0.7,4.2,4.3,20.1,24.82,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.278888 (1.20521 pix),6.01276 (43.1216 pix),4.31256,6.69609,High,26.0,274.0,130.0,good,10.0,FC350 (3.61 mm),4000 x 3000,151.0,414.0,4.3,good overlapping,good,white,TRUE,True,good
405,independent-construction,plum-canyon,2019-07-17,10.0,155.0,139.0,5.99,0.1732,466237.0,1860980.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,429.1,506.0,175.0,3.1,3.2,2.7,4.5,5.3,20.7,23.42,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.30171 (1.21691 pix),5.41718 (32.5209 pix),4.18493,5.10627,High,86.0,194.0,111.0,good,10.0,FC350 (3.61 mm),4000 x 3000,155.0,429.0,5.3,good overlapping,good,white,TRUE,True,good
407,independent-construction,river-islands,2019-07-18,10.0,1851.0,154.0,6.4,3.832,6163089.0,28368805.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,538.5,6780.0,3780.0,7.0,13.3,2.3,15.1,15.2,22.0,20.72,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.210459 (0.789324 pix),15.1708 (39.5266 pix),3.69745,5.24773,High,2170.0,2330.0,1685.0,normal,10.0,FC350 (3.61 mm),4000 x 3000,1851.0,539.0,15.2,problematic overlap,bad,white,TRUE,True,acceptable
409,independent-construction,creekview,2019-07-20,0.05,878.0,133.0,3.83,1.72,2668079.0,16122585.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,17.6,7200.0,1082.0,4.3,5.3,1.2,6.8,6.9,13.5,54.92,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.148386 (0.529675 pix),0.775632 (35.9951 pix),3.23297,6.44392,High,227.0,2064.0,1010.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,878.0,18.0,6.9,good overlapping,normal,red,TRUE,True,acceptable
412,independent-construction,sierra-vista,2019-07-20,10.0,714.0,129.0,3.78,1.162,2732360.0,13422874.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,270.8,7080.0,700.0,3.0,1.8,1.9,3.5,4.0,13.3,56.92,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.141864 (0.534418 pix),1.5548 (33.9723 pix),3.41629,5.17116,High,240.0,1387.0,625.0,good,10.0,FC6310R (8.8 mm),5472 x 3648,714.0,271.0,4.0,good overlapping,good,blue,TRUE,True,acceptable
408,independent-construction,federico,2019-07-20,0.05,366.0,136.0,3.78,0.572,1114849.0,6649360.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,14.3,2422.0,281.0,0.6,0.6,1.0,0.8,1.3,13.5,552.0,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.141244 (0.546777 pix),0.68908 (28.3768 pix),3.5646,6.33467,High,90.0,818.0,379.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,366.0,14.0,1.3,good overlapping,good,white,TRUE,True,good
410,independent-construction,los-cerros,2019-07-21,0.05,515.0,148.0,4.14,0.7912,2664265.0,8227535.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.6,2804.0,506.0,2.1,1.9,1.3,2.8,3.1,14.9,45.12,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.123995 (0.732971 pix),0.706162 (40.0956 pix),4.56155,3.30559,High,45.0,832.0,560.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,515.0,6.0,3.1,good overlapping,good,white,TRUE,True,acceptable
411,lennar,innovation-village,2019-07-21,0.05,312.0,126.0,3.54,0.432,1561162.0,5281565.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,6.2,1360.0,344.0,2.4,0.9,0.9,2.6,2.7,12.7,62.42,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.133834 (0.678611 pix),1.28216 (35.4677 pix),4.34372,3.52852,High,54.0,425.0,200.0,normal,0.05,FC6310R (8.8 mm),5472 x 3648,312.0,6.0,2.7,good overlapping,normal,red,TRUE,True,acceptable
413,engeo,treasure-island,2019-07-21,10.0,1191.0,107.0,2.91,0.7162,4403106.0,16600587.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,1903.5,5880.0,913.0,4.6,3.7,2.4,5.9,6.4,10.9,84.72,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.167193 (0.826776 pix),4.99203 (43.2161 pix),4.39189,4.16692,High,138.0,2340.0,3041.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1191.0,1904.0,6.4,good overlapping,good,red,TRUE,True,acceptable
414,lennar,gateway,2019-07-21,0.05,279.0,138.0,3.67,0.352,1093815.0,5115227.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,12.8,1649.0,294.0,2.8,3.1,1.6,4.2,4.5,13.2,57.82,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.140354 (0.577526 pix),1.12818 (26.6069 pix),3.59846,4.94685,High,38.0,537.0,254.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,279.0,13.0,4.5,good overlapping,good,white,TRUE,True,good
417,sukut-construction,1307-altamont-landfill,2019-07-22,0.05,789.0,189.0,5.16,1.472,3436196.0,13959906.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,6.9,5100.0,934.0,4.5,5.6,2.0,7.1,7.4,18.6,28.82,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.150991 (0.65328 pix),0.811609 (29.4565 pix),3.78367,4.45245,High,156.0,1881.0,1089.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,789.0,7.0,7.4,good overlapping,good,white,TRUE,True,acceptable
415,fivepoint,mission-village,2019-07-22,10.0,2134.0,209.0,6.11,6.242,6189414.0,31034793.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,492.4,2136.0,2732.0,3.1,3.2,1.5,4.5,4.7,21.8,21.12,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.172857 (1.26542 pix),4.92176 (58.3388 pix),7.04513,5.76677,Medium,352.0,5460.0,3900.0,good,10.0,E90 (8.29 mm),5472 x 3648,2134.0,492.0,4.7,good overlapping,good,white,TRUE,True,acceptable
